ID,SMILES,VALUE_p
209,OC1(C2=CC=C(Cl)C=C2)CC2CCC(C1)N2CC1=COC2=CC=CC=C12,5.40560745
210,COC1=CC=CC=C1N1CCN(CCCCNC(=O)C2=CC3=CC=CC=C3O2)CC1,5.698970004
211,O=C(NCCCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC2=CC=CC=C2S1,5.922632095
212,O=C(NCC=CCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC2=CC=CC=C2O1,5.835647144
213,CCCN(CCC1=CC=C(NC2=CC=C([N+](=O)[O-])C3=NON=C23)C=C1)C1CCC2=C(O)C=CC=C2C1,5.431798276
216,COC1=CC=CC=C1N1CCN(CCCC2=CN(CCCN3CCC4=CC(O)=C(O)C=C4C(C4=CC=CC=C4C)C3)N=N2)CC1,6.258848401
217,CCCN1CCC2=CC=CC3=C2C1CC1=CC=CC(OCC2=CN(CCCCN4CCN(C5=CC=CC=C5OC)CC4)N=N2)=C13,5.568636236
219,COC1=CC2=C(CN3CCC4=CC5=C(C=C4C3C2)OCO5)C(OC)=C1,7.127843727
220,O=C1CCC2=CC=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=C2N1,6.508638306
222,COC1=CC2=C(C=C1OC)C1CC3=CC=C(OC)C(OC)=C3CN1CC2,6.815308569
223,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(O)=C3CCC21,9.22184875
224,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(C=NO)=C3CCC21,8.795880017
226,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(C4=CC=CC=C4)=C3CCC21,9.698970004
227,CN1CCC2=CC(Cl)=C(O)C=C2C(C2=CC=C(CNC3=CC=CC=C3)C=C2)C1,8.698970004
228,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=C(NC(=O)C4CC4)C=C3CCC21,8.638272164
229,CCS(=O)(=O)NC1=CC=CC2=C1CCC1C2C2=CC(O)=C(Cl)C=C2CCN1C,8.236572006
230,COC1=CC=CC=C1N1CCN(CCCN2C=C(CCCN3CCC4=CC(O)=C(O)C=C4C(C4=CC=CC(C)=C4)C3)N=N2)CC1,6.1837587
231,CC1=CC=CC(C2CN(CCCC3=CN(CCCN4CCN(C5=NSC6=CC=CC=C56)CC4)N=N3)CCC3=CC(O)=C(O)C=C32)=C1,6.655607726
232,CN1CCC2=CC=C(O)C=C2C(C2=CC=CC=C2)C1,8.22184875
233,C#CC1=CCC(N(CCC)CCCCNC(=O)C2=CC=C(C3=CC=CC=C3)C=C2)CC1,4.886056648
234,CN(C)C1C=CC2(CC1)C1=CC=CC=C1CCC1=CC=C(Cl)C=C12,9.48148606
235,CN1CCC2=CC(Cl)=C(O)C=C2C(C2=CC=CC=C2)C1,9.823908741
239,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=C(C(F)(F)F)N(C4=CC=CC=C4)N=C3)C3=CC=CC=C23)CC1,7.522878745
240,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=NOC=C3)C3=CC=CC=C23)CC1,7.657577319
241,CCOC1=CSC(C(=O)NN2C3=CC=C(Cl)C=C3N=C(N3CCN(C)CC3)C3=CC=CC=C32)=C1,8.0
242,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=C(N)C=CC=C3C(F)(F)F)C3=CC=CC=C23)CC1,8.15490196
