ID,SMILES,VALUE_p
109,CN=C1CCC2=C1N(C)C1=CC=C(OC(=O)NC)C(Cl)=C21,6.638272164
110,NC(=O)C1=CC=C2C(CCC3CCN(CC4=CC=CC=C4)CC3)=NOC2=C1,8.056011125
111,COC1=CC=C(CNC2=CC=NC(NC3CCN(CC4=CC=CC=C4)CC3)=N2)C=C1OC,5.004364805
112,CC(CCC(O)C(C)(C)O)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,4.788612447
113,COC(=O)CCC(C)C1CC(=O)C2(C)C3=C(C(=O)C(OC(C)=O)C12C)C1(C)CCC(O)C(C)(C)C1CC3=O,4.765989182
114,COC1=CC=C(CNC2=CC=NC(NC3CCN(CC4=CC=CC=C4)CC3)=N2)C=C1,5.026872146
115,CCCN1CCN(C2=NC=CC(NCC3=CC=CC=C3)=N2)CC1,4.815308569
116,OC1=CC(O)=CC(C=CC2=CC=C(NC3=C4CCCCC4=NC4=CC(Cl)=CC=C34)C=C2)=C1,5.055517328
117,CCN(CCCCCCN1CCN(CCCCCCN(CC)CC2=CC=CC=C2OC)C(=O)C1=O)CC1=CC=CC=C1OC,7.161780778
118,CCN(CCCCCC(=O)NC1CCCCC1NC(=O)CCCCCN(CC)CC1=CC=CC=C1OC)CC1=CC=CC=C1OC,5.262012674
119,CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=CC(N)=CC=C2C2=CC=C(N)C=C21,4.490797478
121,C#CCN(C)CC1=CC=C(C(=O)C2=CC=C(OC)C(OC)=C2)C=C1,4.565431096
122,CCN(CC)CC1=CC=C(C(=O)C2=CC=C(OC)C(OC)=C2)C=C1,4.434152181
123,CCN(CC1=CC=C(C=C2OC3=CC(OC)=C(OC)C=C3C2=O)C=C1O)CC1=CC=CC=C1N(C)C,5.174573882
124,COC1=CC=C(CCNC2=NC(NC3CC3)=NC3=CC=CC=C23)C=C1OC,5.142667504
125,C1=CC=C(CCNC2=NC(NC3CC3)=NC3=CC=CC=C23)C=C1,5.065501549
126,CN(CCCCCCN1C(=O)C2=CC=CC=C2C1=O)CC1=CC=CC=C1,5.737311656
129,COC1=CC=C2CN(C)CCC34C=CC(O)CC3OC1=C24,6.455931956
131,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC=C3[N+](=O)[O-])CC1)C2,5.507239611
132,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=NC=CC=C3C)CC1)C2,6.946921557
133,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC(C)=N3)CC1)C2,7.13667714
134,CC(C)(C)C1=CC=[N+](C=C2C=C3CC(=C[N+]4=CC=C(C(C)(C)C)C=C4)C=CC3=CC2)C=C1,7.619788758
135,CC(C)(C)C1=CC=[N+](CCCCCCCCCCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,7.585026652
136,CC(C)(C)C1=CC=[N+](CCOCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,4.721246399
137,CC(C)(C)C1=CC=[N+](CCCCCCCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,8.301029996
138,CC1=CC=C(C2CC(C3=CC=CC(O)=C3)=NC3=CC=CC=C3S2)C=C1,4.306273051
