ID,SMILES,VALUE_p
73,CC1=NC(C(C)(CC2CC2)NC(=O)C2=CC(OCCF)=C(C3CC3)C=N2)=NO1,8.327902142
74,CC1=CSC(C(C)(CC2CC2)NC(=O)C2=CC(OCC(F)(F)F)=C(C3CC3)C=N2)=N1,7.018634491
75,CC1=NN=C(C(NC(=O)C2=CC(OCC(F)(F)F)=C(C3CC3)C=N2)C(C)(C)C)O1,7.978810701
76,CC(CC1CC1)(NC(=O)C1=CC(OCC(F)(F)F)=C(C2CC2)C=N1)C(N)=O,6.464199709
77,CC(C)(C)C(NC(=O)C1=CC(OCC(F)(F)F)=C(C2CC2)C=N1)C(=O)N1CC(F)(F)C1,8.119186408
78,CC(CC1CC1)(NC(=O)C1=CC(OCC(F)(F)F)=C(C2CC2)C=N1)C1=NOC(N)=N1,8.036212173
79,CC1=NC(C(NC(=O)C2=CC(OC(C)C(F)(F)F)=C(C3CC3)C=N2)C(C)(C)C)=NO1,8.096910013
80,CC(OC1=CC(C(=O)NC(C2=NN(C)N=N2)C(C)(C)C)=NC=C1C1CC1)C(F)(F)F,8.327902142
81,CNC(=O)CC1(NC(=O)C2=CC(OCC(F)(F)F)=C(N3CC(F)(F)C3)C=N2)COC1,6.038578906
82,CC1=NN=C(C(NC(=O)C2=CC(OC(C)C(F)(F)F)=C(C3CC3)C=N2)C2(C)COC2)O1,6.730253627
83,CNC(=O)CC(C)(NC(=O)C1=CC(OC(C)C(F)(F)F)=C(C2CC2)C=N1)C1CC1,9
84,CC1=NC(C(NC(=O)C2=CC(OC(C)C(F)(F)F)=C(C3CC3)C=N2)C2(C)COC2)=NO1,8.187086643
85,CC(C)(C)C(NC(=O)C1=CC(OCC(F)(F)F)=C(N2CC(F)(F)C2)C=N1)C(N)=O,6.58286059
86,CC1(C(NC(=O)C2=CC(OCC(F)(F)F)=C(C3CC3)C=N2)C(N)=O)COC1,6.648590248
87,CC(CC(N)=O)(NC(=O)C1=CC(OCC(F)(F)F)=C(N2CC(F)(F)C2)C=N1)C1CC1,7.643974143
88,CC1=NC(C(C)(CC2CC2)NC(=O)C2=CC(OC(C)CF)=C(C3CC3)C=N2)=NO1,9.22184875
89,CN(C)CCS(=O)(=O)C1=CC=C2C(=C1)N=C(CC(C)(C)C)N2CC1CC1,7.494850022
90,CCC(CC)(NC(=O)C1=CC=C(OC)C(C2=CC=CC(Cl)=C2)=N1)C(=O)NC,6.3801765
91,CCC(CC)(NC(=O)C1=CC=C(C2CCOCC2)C(OCC2CC2)=N1)C(=O)NC,6.730020323
92,CCC(CC)(NC(=O)C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1)C(=O)NC,7.480172006
